2017-05-04 16:05:35.282 [main] INFO  cn.Application - Starting Application on localhost with PID 2683 (/Users/xp1104000/Workspaces/IDEProject/jiKonCloud/target/classes started by xp1104000 in /Users/xp1104000/Workspaces/IDEProject/jiKonCloud)
2017-05-04 16:05:45.051 [main] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
2017-05-04 16:05:45.059 [main] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
2017-05-04 16:05:45.072 [main] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
2017-05-04 16:05:45.081 [main] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
2017-05-04 16:05:45.101 [main] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
2017-05-04 16:05:45.108 [main] INFO  o.s.b.actuate.endpoint.jmx.EndpointMBeanExporter - Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
2017-05-04 16:05:45.184 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2017-05-04 16:05:45.205 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8080]
2017-05-04 16:05:45.228 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2017-05-04 16:05:45.279 [main] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
2017-05-04 16:05:45.295 [main] INFO  cn.Application - Started Application in 12.036 seconds (JVM running for 19.188)
2017-05-04 16:05:46.719 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2017-05-04 16:05:46.719 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2017-05-04 16:05:46.746 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 27 ms
2017-05-04 16:05:46.807 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getManageUserList
2017-05-04 16:05:46.808 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:05:46.810 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getManageUserList
2017-05-04 16:05:46.810 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"eyJhbGciOiJIUzI1NiJ9.eyJqdGkiOiIxNzE1Njk0NzAzMjI5MjcyMTA1IiwiaWF0IjoxNDkzODU4ODg2LCJzdWIiOiJTNVg4S08iLCJleHAiOjE0OTM4NjA2ODZ9.f_fFmSAN2tL_IKCDy_iFRCXbuTIrb_Ft4f73Z75H5s4","pageIndex":1,"pageCount":10}]
2017-05-04 16:05:47.051 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1715694703229272105","password":"A7FD2C96684023C38A92E041DBD6492B36603B4B9322BB879FB0077E","status":true,"type":"S","useName":"超级管理员"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:05:47.051 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - times : 244ms
2017-05-04 16:05:47.178 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:05:47.178 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:05:47.178 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:05:47.178 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:05:47.241 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:05:47.241 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - times : 63ms
2017-05-04 16:05:50.122 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:05:50.122 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:05:50.122 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:05:50.123 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:05:50.140 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:05:50.140 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - times : 18ms
2017-05-04 16:05:50.961 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getListExistedAndNoHaveUserRoleMap
2017-05-04 16:05:50.961 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:05:50.961 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getListExistedAndNoHaveUserRoleMap
2017-05-04 16:05:50.961 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"userId":"1111"}]
2017-05-04 16:05:51.090 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"roleList":[{"describe":"医生医生医生","id":"1719393072841752614","name":"医生","no":17},{"describe":"gfggg","id":"1719883397406392358","name":"dd","no":18},{"describe":"sdf ","id":"1719936327786430503","name":"dfg ","no":19},{"describe":"他","id":"1719941959033815076","name":"个人","no":20},{"describe":"对萨奋斗史","id":"1720079852918276131","name":"医生","no":21}],"userRoleList":[{"describe":"医生医生医生","id":"1719393072841752614","name":"医生","no":17},{"describe":"gfggg","id":"1719883397406392358","name":"dd","no":18},{"describe":"sdf ","id":"1719936327786430503","name":"dfg ","no":19},{"describe":"他","id":"1719941959033815076","name":"个人","no":20},{"describe":"对萨奋斗史","id":"1720079852918276131","name":"医生","no":21}]},"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 16:05:51.090 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - times : 129ms
2017-05-04 16:05:52.364 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:05:52.364 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:05:52.364 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:05:52.364 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:05:52.382 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:05:52.382 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - times : 18ms
2017-05-04 16:05:52.716 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getManageUserList
2017-05-04 16:05:52.716 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:05:52.716 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getManageUserList
2017-05-04 16:05:52.716 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"eyJhbGciOiJIUzI1NiJ9.eyJqdGkiOiIxNzE1Njk0NzAzMjI5MjcyMTA1IiwiaWF0IjoxNDkzODU4ODg2LCJzdWIiOiJTNVg4S08iLCJleHAiOjE0OTM4NjA2ODZ9.f_fFmSAN2tL_IKCDy_iFRCXbuTIrb_Ft4f73Z75H5s4","pageIndex":1,"pageCount":10}]
2017-05-04 16:05:52.738 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1715694703229272105","password":"A7FD2C96684023C38A92E041DBD6492B36603B4B9322BB879FB0077E","status":true,"type":"S","useName":"超级管理员"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:05:52.738 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - times : 22ms
2017-05-04 16:05:53.022 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:05:53.022 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:05:53.022 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:05:53.022 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:05:53.049 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:05:53.049 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - times : 27ms
2017-05-04 16:06:07.743 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getManageUserList
2017-05-04 16:06:07.745 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:06:07.746 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getManageUserList
2017-05-04 16:06:07.746 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"eyJhbGciOiJIUzI1NiJ9.eyJqdGkiOiIxNzE1Njk0NzAzMjI5MjcyMTA1IiwiaWF0IjoxNDkzODU4ODg2LCJzdWIiOiJTNVg4S08iLCJleHAiOjE0OTM4NjA2ODZ9.f_fFmSAN2tL_IKCDy_iFRCXbuTIrb_Ft4f73Z75H5s4","pageIndex":1,"pageCount":10}]
2017-05-04 16:06:07.807 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1715694703229272105","password":"A7FD2C96684023C38A92E041DBD6492B36603B4B9322BB879FB0077E","status":true,"type":"S","useName":"超级管理员"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:06:07.807 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - times : 64ms
2017-05-04 16:06:08.611 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getManageUserBindList
2017-05-04 16:06:08.611 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:06:08.611 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.AcessManageController.getManUserBindList
2017-05-04 16:06:08.611 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"manageUserId":"1715694703229272105"}]
2017-05-04 16:06:09.124 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":[{"getSubSystemName":"公共平台","moduleList":[{"checked":true,"modeuleName":"角色管理","subsystemModuleId":"1719373976251531303"},{"checked":false,"modeuleName":"组织管理","subsystemModuleId":"1719374231466541092"},{"checked":false,"modeuleName":"子系统管理","subsystemModuleId":"1719374436081467431"},{"checked":true,"modeuleName":"权限管理","subsystemModuleId":"1719374591413321770"},{"checked":true,"modeuleName":"模块管理","subsystemModuleId":"1719374854094192675"},{"checked":true,"modeuleName":"用户列表","subsystemModuleId":"1719375038920392737"},{"checked":true,"modeuleName":"管理员列表","subsystemModuleId":"1719375186249515049"},{"checked":true,"modeuleName":"用户配置","subsystemModuleId":"1719375495076118561"},{"checked":true,"modeuleName":"管理员配置","subsystemModuleId":"1719375758159642665"},{"checked":true,"modeuleName":"我的信息","subsystemModuleId":"1719376025722683431"}],"subSystemId":"1719373814988537892"}],"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:06:09.124 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - times : 513ms
2017-05-04 16:06:10.715 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:06:10.715 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:06:10.715 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:06:10.715 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:06:10.747 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
2017-05-04 16:06:10.747 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - times : 32ms
2017-05-04 16:06:12.631 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getListExistedAndNoHaveUserRoleMap
2017-05-04 16:06:12.631 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:06:12.631 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getListExistedAndNoHaveUserRoleMap
2017-05-04 16:06:12.631 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"userId":"1111"}]
2017-05-04 16:06:12.680 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"roleList":[{"describe":"医生医生医生","id":"1719393072841752614","name":"医生","no":17},{"describe":"gfggg","id":"1719883397406392358","name":"dd","no":18},{"describe":"sdf ","id":"1719936327786430503","name":"dfg ","no":19},{"describe":"他","id":"1719941959033815076","name":"个人","no":20},{"describe":"对萨奋斗史","id":"1720079852918276131","name":"医生","no":21}],"userRoleList":[{"describe":"医生医生医生","id":"1719393072841752614","name":"医生","no":17},{"describe":"gfggg","id":"1719883397406392358","name":"dd","no":18},{"describe":"sdf ","id":"1719936327786430503","name":"dfg ","no":19},{"describe":"他","id":"1719941959033815076","name":"个人","no":20},{"describe":"对萨奋斗史","id":"1720079852918276131","name":"医生","no":21}]},"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 16:06:12.680 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - times : 49ms
2017-05-04 16:06:23.811 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getUserList
2017-05-04 16:06:23.811 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 16:06:23.811 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.ManageUserController.getUserList
2017-05-04 16:06:23.811 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"pageIndex":1,"pageCount":10,"accessToken":"213123"}]
2017-05-04 16:06:23.829 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":1,"end":9,"gridFilter":"","list":[{"account":"admin","id":"1111","status":false,"useName":"wu"}],"pageCount":10,"pageIndex":1,"pageSize":1,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"成功"}}
